    9    3    2    1    1.00     65.919974220     -8.813331309     57.106642912      0.973342618
    9    4    0    1    1.00    156.673484231     13.892596716    170.566080947      0.968005573
    9    4    1    1    1.00    156.673484231     14.372543303    171.046027535      0.000000000
    9    4    2    1    1.00    156.673484231     13.829877439    170.503361671      0.970729909
    9    4    0    1    1.00    156.673484231    -12.335057840    144.338426391      0.882737780
    9    4    1    1    1.00    156.673484231    -12.862017724    143.811466507      0.971932971
    9    4    2    1    1.00    156.673484231    -12.302321078    144.371163153      0.882158000
    9    5    0    1    1.00    312.268213395     19.249013681    331.517227076      0.000000000
    9    5    1    1    1.00    312.268213395     18.799542806    331.067756201      0.968695465
    9    5    2    1    1.00    312.268213395     19.294078368    331.562291763      0.000000000
    9    5    0    1    1.00    312.268213395    -17.427183603    294.841029792      0.976017234
    9    5    1    1    1.00    312.268213395    -16.849221854    295.418991541      0.938207333
    9    5    2    1    1.00    312.268213395    -17.353012005    294.915201390      0.974583321
   10    1    0    1    1.00      3.006937179      3.761415180      6.768352359      0.000000000
   10    1    1    1    1.00      3.006937179      3.375249411      6.382186589      0.982273343
   10    1    2    1    1.00      3.006937179      4.007816459      7.014753638      0.664622149
   10    1    0    1    1.00      3.006937179     -2.007284220      0.999652959      0.990735382
   10    1    1    1    1.00      3.006937179      6.992740327      9.999677505      0.000000000
   10    1    2    1    1.00      3.006937179      5.992755879      8.999693058      0.000000000
   10    2    0    1    1.00     20.216128076      6.449521305     26.665649382      0.972324030
   10    2    1    1    1.00     20.216128076      6.947866454     27.163994531      0.000000000
   10    2    2    1    1.00     20.216128076      6.361517228     26.577645304      0.977078253
   10    2    0    1    1.00     20.216128076     -4.710366841     15.505761235      0.852015271
   10    2    1    1    1.00     20.216128076     -5.227342255     14.988785822      0.978854095
   10    2    2    1    1.00     20.216128076     -4.619593578     15.596534499      0.000000000
   10    3    0    1    1.00     65.887964956     10.487834275     76.375799230      0.000000001
   10    3    1    1    1.00     65.887964956      9.924564684     75.812529639      0.970006714
   10    3    2    1    1.00     65.887964956     10.487463318     76.375428273      0.000000000
   10    3    0    1    1.00     65.887964956     -8.854300176     57.033664780      0.975375929
   10    3    1    1    1.00     65.887964956     -8.307217305     57.580747651      0.877725327
   10    3    2    1    1.00     65.887964956     -8.807159983     57.080804973      0.973802999
   10    4    0    1    1.00    156.365861262     13.826415250    170.192276512      0.965113168
   10    4    1    1    1.00    156.365861262     14.372531255    170.738392518      0.000000002
   10    4    2    1    1.00    156.365861262     13.775449625    170.141310888      0.968149514
   10    4    0    1    1.00    156.365861262    -12.262497277    144.103363985      0.893177407
   10    4    1    1    1.00    156.365861262    -12.785188375    143.580672887      0.972922027
   10    4    2    1    1.00    156.365861262    -12.228805664    144.137055598      0.894368650
   10    5    0    1    1.00    311.001689979     18.617246108    329.618936086      0.000000000
   10    5    1    1    1.00    311.001689979     18.270482701    329.272172680      0.969965419
   10    5    2    1    1.00    311.001689979     18.632592359    329.634282337      0.000000000
   10    5    0    1    1.00    311.001689979    -17.286895341    293.714794637      0.972163201
   10    5    1    1    1.00    311.001689979    -16.678410057    294.323279922      0.884651689
   10    5    2    1    1.00    311.001689979    -17.235861730    293.765828249      0.971377683
   10    6    0    1    1.00    553.129231845     24.030839366    577.160071212      0.967982378
   10    6    1    1    1.00    553.129231845     24.035035183    577.164267028      0.000000000
   10    6    2    1    1.00    553.129231845     23.919545140    577.048776986      0.971653714
   10    6    0    1    1.00    553.129231845    -21.843006981    531.286224864      0.954326410
   10    6    1    1    1.00    553.129231845    -22.421649874    530.707581972      0.977544078
   10    6    2    1    1.00    553.129231845    -21.748172799    531.381059047      0.953934613
   11    1    0    1    1.00      3.006158276      3.762159143      6.768317420      0.000000000
   11    1    1    1    1.00      3.006158276      3.374671152      6.380829428      0.982366451
   11    1    2    1    1.00      3.006158276      4.008172068      7.014330344      0.665029248
   11    1    0    1    1.00      3.006158276     -2.006503004      0.999655272      0.990790159
   11    1    1    1    1.00      3.006158276     -1.056545391      1.949612886      0.000000000
   11    1    2    1    1.00      3.006158276      3.993143996      6.999302272      0.000000000
   11    2    0    1    1.00     20.210574439      6.448038727     26.658613165      0.972547029
   11    2    1    1    1.00     20.210574439      6.949347092     27.159921531      0.000000000
   11    2    2    1    1.00     20.210574439      6.359778311     26.570352749      0.977250997
   11    2    0    1    1.00     20.210574439     -4.707777373     15.502797066      0.852630515
   11    2    1    1    1.00     20.210574439     -5.225477230     14.985097208      0.979002513
   11    2    2    1    1.00     20.210574439     -4.616444991     15.594129448      0.000000000
   11    3    0    1    1.00     65.865343324     10.490910528     76.356253853      0.000000000
   11    3    1    1    1.00     65.865343324      9.921531081     75.786874405      0.970294079
   11    3    2    1    1.00     65.865343324     10.490404647     76.355747971      0.000000000
   11    3    0    1    1.00     65.865343324     -8.850237631     57.015105693      0.975643390
   11    3    1    1    1.00     65.865343324     -8.302108895     57.563234430      0.878946803
   11    3    2    1    1.00     65.865343324     -8.803129798     57.062213526      0.974105041
   11    4    0    1    1.00    156.290558488     13.782697543    170.073256030      0.967420094
   11    4    1    1    1.00    156.290558488     14.336306218    170.626864706      0.000000001
   11    4    2    1    1.00    156.290558488     13.733464675    170.024023162      0.969800846
   11    4    0    1    1.00    156.290558488    -12.248516044    144.042042443      0.895585807
   11    4    1    1    1.00    156.290558488    -12.774602405    143.515956082      0.973343125
   11    4    2    1    1.00    156.290558488    -12.214874973    144.075683514      0.896530092
   11    5    0    1    1.00    309.745589103     18.648749147    328.394338249      0.000000003
   11    5    1    1    1.00    309.745589103     18.117142917    327.862732020      0.965472647
   11    5    2    1    1.00    309.745589103     18.648899844    328.394488946      0.000000003
   11    5    0    1    1.00    309.745589103    -17.060876063    292.684713039      0.972103285
   11    5    1    1    1.00    309.745589103    -16.533887427    293.211701675      0.914270929
   11    5    2    1    1.00    309.745589103    -17.034621179    292.710967924      0.971599778
   11    6    0    1    1.00    549.707772294     23.171482957    572.879255251      0.970418009
   11    6    1    1    1.00    549.707772294     23.119481873    572.827254167      0.000000000
   11    6    2    1    1.00    549.707772294     23.096948413    572.804720707      0.973104565
   11    6    0    1    1.00    549.707772294    -21.431889262    528.275883032      0.872040221
   11    6    1    1    1.00    549.707772294    -22.143808878    527.563963416      0.973918184
   11    6    2    1    1.00    549.707772294    -21.419259928    528.288512366      0.000000001
   12    1    0    1    1.00      3.005531679      3.762761536      6.768293214      0.000000000
   12    1    1    1    1.00      3.005531679      3.374218305      6.379749984      0.982441742
   12    1    2    1    1.00      3.005531679      4.008463429      7.013995108      0.665362373
   12    1    0    1    1.00      3.005531679     -2.005874236      0.999657442      0.990833624
   12    1    1    1    1.00      3.005531679     -1.055820352      1.949711326      0.000000000
   12    1    2    1    1.00      3.005531679      5.994114059      8.999645738      0.000000000
   12    2    0    1    1.00     20.206257417      6.446892058     26.653149475      0.972720323
   12    2    1    1    1.00     20.206257417      6.950502033     27.156759450      0.000000000
   12    2    2    1    1.00     20.206257417      6.358436445     26.564693862      0.977383979
   12    2    0    1    1.00     20.206257417     -4.705761383     15.500496034      0.853098203
   12    2    1    1    1.00     20.206257417     -5.224040495     14.982216922      0.979115934
   12    2    2    1    1.00     20.206257417     -4.614009552     15.592247865      0.000000000
   12    3    0    1    1.00     65.848352806     10.493032786     76.341385592      0.000000001
   12    3    1    1    1.00     65.848352806      9.919180440     75.767533246      0.970553520
   12    3    2    1    1.00     65.848352806     10.492591833     76.340944640      0.000000000
   12    3    0    1    1.00     65.848352806     -8.847348494     57.001004313      0.975838049
   12    3    1    1    1.00     65.848352806     -8.298389077     57.549963730      0.879823723
   12    3    2    1    1.00     65.848352806     -8.800098564     57.048254242      0.974324250
   12    4    0    1    1.00    156.236252019     13.776183285    170.012435303      0.967692499
   12    4    1    1    1.00    156.236252019     14.339536861    170.575788880      0.000000002
   12    4    2    1    1.00    156.236252019     13.724896994    169.961149012      0.969947998
   12    4    0    1    1.00    156.236252019    -12.238715951    143.997536068      0.897205478
   12    4    1    1    1.00    156.236252019    -12.766352834    143.469899184      0.973520921
   12    4    2    1    1.00    156.236252019    -12.205035306    144.031216713      0.897998043
   12    5    0    1    1.00    309.454937676     18.474658091    327.929595767      0.000000000
   12    5    1    1    1.00    309.454937676     17.957702437    327.412640113      0.967445868
   12    5    2    1    1.00    309.454937676     18.482255543    327.937193219      0.000000000
   12    5    0    1    1.00    309.454937676    -17.024119095    292.430818581      0.972145439
   12    5    1    1    1.00    309.454937676    -16.485252636    292.969685040      0.904684530
   12    5    2    1    1.00    309.454937676    -16.995819801    292.459117876      0.971546968
